Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
354.0,3.4339872044851463,4,60.0,8520.0,1,1,3,3,0,4,0,17,2,2,0,2,6.0,2.7386127875258306,9.1104335791443,2.8284271247461903,1,1,12,13,2,0.0,3,2,0,4,4,3,6,0.0,6,0.0,24.979991993593593,624.0,1,2,1,5,26.832815729997478,0.0,0.0,26.832815729997478,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,5,1.9459101490553132,3,2.0,484.0,5,5,2,4.672828834461906,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2010.0,8,4,105900.0
355.0,3.9318256327243257,3,60.0,8400.0,1,1,3,0,0,4,0,18,2,2,0,0,6.0,2.23606797749979,8.426149773176359,3.3166247903554,1,1,13,8,2,0.0,3,4,1,4,4,3,3,19.697715603592208,6,0.0,23.49468024894146,940.0,1,0,1,5,34.52535300326414,20.074859899884732,0.0,39.93745109543172,0.0,0.0,1.0,0.0,2.0,1.0,3,6.0,6,1.4142135623730951,2,1,4.276666119016055,3,1.0,240.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2006.0,8,4,140000.0
356.0,3.044522437723423,3,105.0,11249.0,1,1,1,3,0,4,0,5,2,2,0,2,6.0,2.23606797749979,4.0,4.0,1,1,12,13,2,0.0,2,2,2,2,1,3,0,18.275666882497067,1,0.0,17.944358444926362,1200.0,1,0,1,5,34.64101615137755,0.0,0.0,34.64101615137755,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,3,1,2.833213344056216,2,2.0,521.0,5,5,2,0.0,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2007.0,8,4,177500.0
357.0,3.044522437723423,3,69.0,9248.0,1,1,0,3,0,4,0,8,2,2,0,2,6.0,2.449489742783178,4.358898943540674,4.358898943540674,1,1,6,6,1,4.672828834461906,3,4,2,2,4,3,2,23.664319132398465,6,0.0,24.454038521274967,1158.0,1,2,1,5,34.161381705077446,0.0,0.0,34.161381705077446,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,3,1,2.995732273553991,2,2.0,400.0,5,5,2,4.795790545596741,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,173000.0
358.0,4.795790545596741,4,44.0,4224.0,1,1,3,3,0,4,0,10,2,2,4,2,5.0,2.23606797749979,5.916079783099616,5.916079783099616,1,1,5,5,2,0.0,3,4,2,2,4,3,0,29.563490998188964,6,0.0,16.3707055437449,1142.0,1,4,1,5,33.793490497431605,0.0,0.0,33.793490497431605,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,1.0,4,1,3.58351893845611,0,2.0,528.0,5,5,2,6.042632833682381,4.51085950651685,0.0,0.0,0.0,0.0,3,2,1,0.0,8.0,2007.0,8,4,134000.0
359.0,4.394449154672439,3,92.0,6930.0,1,1,0,3,0,4,0,4,2,2,0,7,5.0,2.0,7.280109889280518,7.280109889280518,3,1,13,7,1,4.795790545596741,3,4,1,4,4,0,1,17.320508075688775,5,0.0,21.633307652783937,1062.0,1,0,1,1,36.76955262170047,0.0,0.0,36.76955262170047,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,3,0.0,3,3,3.9889840465642745,3,1.0,288.0,5,5,2,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2006.0,8,0,130000.0
360.0,4.110873864173311,3,78.0,12011.0,1,1,0,3,0,1,0,15,2,2,0,5,8.0,2.23606797749979,3.605551275463989,3.605551275463989,1,1,12,13,1,6.007891384793515,2,4,2,2,4,0,2,30.919249667480614,6,0.0,11.40175425099138,1086.0,1,0,1,5,32.95451410656816,28.948229652260256,0.0,43.86342439892262,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,5,1,2.6390573296152584,2,2.0,592.0,5,5,2,5.342334251964811,4.330733340286331,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2006.0,8,4,280000.0
361.0,4.454347296253507,3,69.0,7540.0,1,1,0,3,0,1,0,11,2,2,0,6,6.0,2.449489742783178,5.744562646538029,5.744562646538029,1,1,12,13,2,0.0,3,4,1,2,4,0,2,27.80287754891569,6,0.0,10.723805294763608,888.0,1,0,1,5,30.199337741083,0.0,0.0,30.199337741083,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,1.0,5,1,3.5263605246161616,2,2.0,470.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,6.0,2007.0,8,4,156000.0
362.0,3.9318256327243257,3,69.0,9144.0,1,2,3,3,0,4,0,3,2,2,0,0,5.0,2.23606797749979,8.426149773176359,5.385164807134504,1,1,8,8,2,0.0,3,4,1,4,4,3,5,19.974984355438178,6,0.0,22.0,883.0,1,2,1,5,31.432467291003423,22.737634001804146,0.0,38.79432948254165,1.0,0.0,1.0,0.0,3.0,1.0,3,8.0,6,0.0,3,5,4.276666119016055,3,1.0,240.0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2008.0,8,4,145000.0
363.0,4.454347296253507,3,64.0,7301.0,1,1,3,3,0,0,0,7,2,2,0,6,7.0,2.23606797749979,2.8284271247461903,2.8284271247461903,1,1,6,6,1,6.007891384793515,2,4,3,3,2,4,4,0.0,4,0.0,0.0,42.0,1,0,1,5,22.24859546128699,37.77565353504821,0.0,43.840620433565945,0.0,0.0,3.0,0.0,4.0,1.0,2,7.0,6,1.0,0,3,2.1972245773362196,2,2.0,672.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,3,4,198500.0
364.0,4.983606621708336,4,31.5,1680.0,1,1,3,3,0,4,0,2,2,2,3,5,6.0,2.7386127875258306,6.244997998398398,2.0,1,1,6,6,1,6.007891384793515,3,4,1,4,4,3,0,12.727922061357855,6,0.0,17.916472867168917,483.0,1,2,1,5,21.97726097583591,22.44994432064365,0.0,31.416556144810016,0.0,0.0,1.0,1.0,2.0,1.0,2,5.0,6,0.0,3,5,3.6888794541139363,3,1.0,264.0,5,5,2,5.5254529391317835,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2009.0,8,4,118000.0
365.0,4.110873864173311,3,69.0,17673.5,1,1,0,3,0,2,0,14,2,2,0,5,6.0,2.23606797749979,5.916079783099616,5.916079783099616,1,1,6,6,1,4.795790545596741,3,4,2,2,4,2,2,26.68332812825267,6,0.0,9.16515138991168,796.0,1,4,1,5,28.106938645110393,28.0,0.0,39.67366884975475,1.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,1.0,5,1,3.58351893845611,0,2.0,566.0,5,5,2,5.726847747587197,4.718498871295094,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2006.0,8,4,190000.0
366.0,4.2626798770413155,4,59.0,10690.0,1,1,3,3,0,4,0,9,2,2,0,5,5.0,2.6457513110645907,9.539392014169456,3.7416573867739413,3,1,12,13,2,0.0,3,2,1,4,0,3,5,21.354156504062622,6,0.0,14.696938456699069,672.0,1,2,1,0,25.92296279363144,25.92296279363144,0.0,36.66060555964672,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,3,5,3.871201010907891,3,1.0,468.0,5,1,2,0.0,4.859812404361672,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,147000.0
367.0,3.044522437723423,3,69.0,9500.0,1,1,0,3,0,4,0,12,2,2,0,2,6.0,2.23606797749979,6.928203230275509,6.928203230275509,1,1,9,10,1,5.5134287461649825,3,4,1,2,4,3,1,24.677925358506133,6,0.0,28.0178514522438,1394.0,1,2,1,5,37.33630940518894,0.0,0.0,37.33630940518894,1.0,0.0,1.0,1.0,3.0,1.0,3,6.0,6,1.4142135623730951,2,1,3.8918202981106265,2,2.0,514.0,5,5,2,0.0,4.343805421853684,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,159000.0
368.0,4.394449154672439,3,101.0,9150.0,1,1,0,3,0,0,0,12,2,2,0,7,6.0,2.23606797749979,7.0,7.0,1,5,9,10,1,5.723585101952381,3,4,1,2,4,1,2,19.261360284258224,6,0.0,26.981475126464083,1099.0,1,2,1,5,37.82856063875548,0.0,0.0,37.82856063875548,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,1.0,2,2,3.912023005428146,2,1.0,296.0,5,5,2,4.174387269895637,4.709530201312334,0.0,0.0,0.0,0.0,3,4,1,0.0,12.0,2008.0,8,4,165000.0
369.0,3.044522437723423,3,78.0,7800.0,1,1,3,3,0,4,0,12,2,2,0,2,5.0,2.449489742783178,7.54983443527075,7.54983443527075,1,1,6,6,1,5.303304908059076,3,4,2,4,4,3,3,23.2379000772445,6,0.0,26.981475126464083,1268.0,1,2,1,5,35.608987629529715,0.0,0.0,35.608987629529715,0.0,0.0,1.0,0.0,2.0,1.0,3,7.0,6,1.0,2,1,4.060443010546419,0,1.0,244.0,5,5,2,0.0,4.59511985013459,0.0,0.0,0.0,0.0,3,4,1,0.0,3.0,2010.0,8,4,132000.0
370.0,3.044522437723423,3,69.0,9830.0,1,1,0,3,0,0,0,12,2,2,0,2,5.0,2.6457513110645907,7.211102550927978,2.23606797749979,1,1,13,14,2,0.0,3,2,1,4,4,3,0,8.48528137423857,5,0.0,27.073972741361768,1063.0,1,0,1,5,35.874782229304195,0.0,0.0,35.874782229304195,1.0,0.0,1.0,0.0,3.0,1.0,2,7.0,6,1.0,2,5,2.70805020110221,0,2.0,576.0,5,5,2,5.8998973535824915,2.8903717578961645,0.0,0.0,0.0,0.0,3,4,1,0.0,3.0,2010.0,8,4,162000.0
371.0,4.110873864173311,3,69.0,8121.0,1,1,0,3,0,4,0,8,2,2,0,5,6.0,2.23606797749979,3.3166247903554,3.3166247903554,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,30.870698080866262,953.0,1,0,1,5,30.870698080866262,26.664583251946766,0.0,40.792156108742276,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,5,1,2.4849066497880004,2,2.0,460.0,5,5,2,4.61512051684126,3.713572066704308,0.0,0.0,0.0,0.0,3,4,1,0.0,1.0,2006.0,8,4,172400.0
372.0,3.9318256327243257,3,80.0,17120.0,1,1,3,3,0,4,0,4,1,2,0,0,4.0,2.0,7.211102550927978,7.211102550927978,1,1,14,10,2,0.0,3,4,1,3,2,4,4,0.0,4,0.0,0.0,42.0,1,4,1,5,33.46640106136302,21.633307652783937,0.0,39.84971769034255,0.0,0.0,2.0,0.0,4.0,1.0,3,7.0,3,1.0,2,5,3.044522437723423,0,2.0,680.0,5,5,0,0.0,4.0943445622221,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2008.0,8,4,134432.0
373.0,4.795790545596741,3,50.0,7175.0,1,1,3,3,0,4,0,20,2,2,4,2,6.0,2.23606797749979,5.196152422706632,5.196152422706632,1,1,9,10,2,0.0,3,4,1,2,4,3,0,24.95996794869737,3,0.0,0.0,744.0,1,4,1,5,27.422618401604176,0.0,0.0,27.422618401604176,1.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,3,1,3.332204510175204,3,1.0,264.0,5,5,2,5.869296913133774,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,2.0,2010.0,8,4,125000.0
374.0,3.044522437723423,3,79.0,10634.0,1,1,3,3,0,4,0,12,2,2,0,2,5.0,2.449489742783178,7.615773105863909,7.615773105863909,1,1,8,8,2,0.0,3,4,2,4,4,3,1,20.688160865577203,3,0.0,0.0,608.0,1,4,1,5,36.318039594669756,0.0,0.0,36.318039594669756,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,3,0.0,3,1,4.07753744390572,3,1.0,270.0,5,5,2,4.204692619390966,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,11.0,2009.0,8,4,123000.0
375.0,4.110873864173311,3,65.0,8200.0,1,1,3,3,0,4,0,5,2,2,0,5,7.0,2.23606797749979,2.8284271247461903,2.6457513110645907,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,29.103264421710495,847.0,1,0,1,5,29.103264421710495,32.87856444554719,0.0,43.9089968002003,0.0,0.0,2.0,1.0,4.0,1.0,2,8.0,6,1.0,2,3,2.1972245773362196,0,2.0,434.0,5,5,2,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2007.0,8,4,219500.0
376.0,3.4339872044851463,3,69.0,10020.0,1,1,0,2,0,4,2,7,2,2,0,2,2.0,1.8708286933869707,9.433981132056603,7.810249675906654,1,1,13,14,2,0.0,1,1,0,1,3,1,1,18.708286933869708,6,0.0,18.24828759089466,683.0,1,2,0,0,30.066592756745816,0.0,0.0,30.066592756745816,1.0,0.0,0.0,1.0,1.0,1.0,1,4.0,0,0.0,3,6,4.774912960575186,1,0.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3.0,2009.0,8,4,61000.0
377.0,4.454347296253507,3,57.0,8846.0,1,1,0,3,0,1,0,5,2,2,0,6,5.0,2.23606797749979,3.872983346207417,3.872983346207417,1,1,12,13,2,0.0,2,4,2,2,4,0,2,17.26267650163207,6,0.0,23.916521486202797,870.0,1,0,1,5,30.23243291566195,0.0,0.0,30.23243291566195,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,5,2.6390573296152584,3,2.0,576.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2006.0,8,4,148000.0
378.0,4.110873864173311,1,102.0,11143.0,1,1,0,3,0,0,0,21,2,2,0,5,8.0,2.23606797749979,2.6457513110645907,2.449489742783178,1,1,5,5,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,39.74921382870358,1580.0,1,0,1,5,39.74921382870358,29.765752132274432,0.0,49.658836071740545,0.0,0.0,3.0,0.0,4.0,1.0,2,8.0,6,1.0,2,1,2.0794415416798357,2,2.0,610.0,5,5,2,5.075173815233827,5.14166355650266,0.0,0.0,0.0,0.0,3,4,1,0.0,12.0,2007.0,8,4,340000.0
379.0,3.044522437723423,3,88.0,11394.0,1,1,3,3,0,0,0,22,2,2,0,2,9.0,1.8708286933869707,1.0,1.0,3,1,12,13,3,5.860786223465865,2,4,2,0,4,0,2,38.01315561749642,6,0.0,20.273134932713294,1856.0,1,0,1,5,43.08131845707603,0.0,0.0,43.08131845707603,1.0,0.0,1.0,1.0,1.0,1.0,0,8.0,6,1.0,0,1,0.6931471805599453,0,3.0,834.0,5,5,2,4.736198448394496,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2010.0,6,5,340037.5
380.0,4.110873864173311,3,60.0,8123.0,1,1,0,3,0,4,0,8,6,2,0,5,6.0,2.23606797749979,3.3166247903554,3.3166247903554,1,1,12,13,1,2.833213344056216,3,4,2,2,4,3,6,0.0,6,0.0,31.336879231984796,982.0,1,0,1,5,31.73326330524486,28.160255680657446,0.0,42.42640687119285,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,5,1,2.4849066497880004,0,2.0,463.0,5,5,2,4.61512051684126,4.1588830833596715,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2009.0,8,4,179000.0
381.0,3.9318256327243257,3,50.0,5000.0,1,2,3,3,0,4,0,18,2,2,0,0,5.0,2.449489742783178,9.327379053088816,7.810249675906654,1,1,3,14,2,0.0,3,4,0,4,4,3,3,14.7648230602334,6,0.0,28.42534080710379,1026.0,1,4,1,5,32.03123475609393,25.787593916455254,0.0,41.12177038990418,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,1.0,2,5,4.477336814478207,3,1.0,308.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2010.0,8,4,127000.0
382.0,3.044522437723423,1,60.0,7200.0,1,2,3,3,0,4,0,21,2,2,0,2,7.0,2.23606797749979,2.23606797749979,2.23606797749979,1,1,12,13,2,0.0,2,4,2,2,1,3,6,0.0,6,0.0,35.958309192730404,1293.0,1,0,1,5,36.069377593742864,0.0,0.0,36.069377593742864,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,2,1,1.791759469228055,2,2.0,572.0,5,5,2,5.37989735354046,4.804021044733257,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2006.0,6,5,187750.0
383.0,4.110873864173311,3,79.0,9245.0,1,1,0,3,0,4,0,5,2,2,0,5,7.0,2.23606797749979,2.23606797749979,2.23606797749979,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,30.643106892089126,939.0,1,0,1,5,30.643106892089126,29.29163703175362,0.0,42.391036788453285,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,0.0,3,1,1.791759469228055,2,2.0,639.0,5,5,2,4.976733742420574,3.9889840465642745,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2007.0,8,4,213500.0
384.0,3.828641396489095,2,60.0,9000.0,1,1,3,3,0,0,0,20,2,2,0,1,6.0,1.8708286933869707,9.1104335791443,7.810249675906654,1,1,13,14,2,0.0,3,4,0,1,0,3,6,0.0,6,0.0,28.0,784.0,1,4,0,0,28.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,5,4.127134385045092,3,2.0,360.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2009.0,8,4,76000.0
385.0,4.110873864173311,3,69.0,17673.5,1,1,1,2,0,0,1,4,1,2,0,5,6.0,2.23606797749979,4.358898943540674,4.358898943540674,1,1,6,6,2,0.0,2,4,2,2,4,0,2,31.38470965295043,6,0.0,24.392621835300936,1580.0,1,0,1,5,32.848135411313685,29.563490998188964,0.0,44.19275958796871,1.0,0.0,2.0,1.0,3.0,1.0,2,9.0,6,1.4142135623730951,1,1,2.995732273553991,0,2.0,501.0,5,5,2,5.37989735354046,5.14166355650266,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2007.0,8,4,240000.0
386.0,4.795790545596741,3,43.0,3182.0,1,1,3,3,0,4,0,0,2,2,4,2,8.0,2.23606797749979,2.6457513110645907,2.449489742783178,1,1,12,13,1,2.833213344056216,2,4,2,2,4,3,2,4.898979485566356,6,0.0,35.09985754956849,1256.0,1,0,1,5,35.62302626111375,0.0,0.0,35.62302626111375,0.0,0.0,2.0,0.0,2.0,1.0,2,6.0,6,1.0,5,1,2.0794415416798357,0,2.0,430.0,5,5,2,4.990432586778736,3.044522437723423,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2010.0,8,4,192000.0
387.0,3.9318256327243257,3,58.0,8410.0,1,1,3,3,0,2,0,7,1,2,0,0,5.0,1.8708286933869707,10.04987562112089,3.872983346207417,2,1,13,13,2,0.0,3,1,2,4,4,3,6,0.0,6,0.0,25.65151067676132,658.0,1,4,1,5,25.65151067676132,22.93468988235943,0.0,34.40930106817051,0.0,0.0,1.0,0.0,4.5,1.0,3,8.0,6,0.0,3,6,4.774912960575186,1,0.0,0.0,3,3,0,0.0,5.0238805208462765,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2006.0,8,1,81000.0
388.0,4.394449154672439,3,72.0,7200.0,1,1,3,3,0,4,0,7,2,2,0,7,6.0,2.449489742783178,5.916079783099616,5.916079783099616,3,1,8,8,1,5.545177444479562,3,4,1,4,4,0,0,25.11971337416094,6,0.0,20.248456731316587,1041.0,1,0,1,5,33.54101966249684,0.0,0.0,33.54101966249684,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,1.0,1,5,3.5553480614894135,3,1.0,352.0,5,5,2,5.6937321388027,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,10.0,2009.0,8,0,125000.0
389.0,3.044522437723423,3,93.0,9382.0,1,1,0,3,0,1,0,5,2,2,0,2,7.0,2.23606797749979,3.4641016151377544,3.3166247903554,1,1,12,13,1,4.836281906951478,2,4,2,2,4,3,6,0.0,6,0.0,38.31448812133603,1468.0,1,0,1,5,38.45776904605882,0.0,0.0,38.45776904605882,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,3,1,2.5649493574615367,2,2.0,577.0,5,5,2,4.795790545596741,3.258096538021482,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2008.0,8,4,191000.0
390.0,4.110873864173311,3,96.0,12474.0,1,1,3,3,0,4,0,16,2,2,0,5,10.0,2.23606797749979,2.0,1.7320508075688772,1,1,12,13,3,5.60947179518496,0,4,2,0,4,0,2,35.77708763999664,6,0.0,20.049937655763422,1682.0,1,0,1,5,41.737273509418415,24.289915602982237,0.0,48.29078587059855,1.0,0.0,2.0,1.0,3.0,1.0,0,9.0,6,1.0,0,3,1.3862943611198906,0,3.0,846.0,5,5,2,5.2832037287379885,4.90527477843843,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2008.0,6,5,340037.5
391.0,3.9318256327243257,3,50.0,8405.0,1,0,3,3,0,4,0,7,2,2,0,0,5.0,2.7386127875258306,10.535653752852738,7.810249675906654,1,1,8,8,2,0.0,3,4,0,4,1,3,5,15.524174696260024,1,0.0,15.132745950421556,861.0,1,0,1,5,31.0,20.149441679609886,0.0,36.9729630946723,1.0,0.0,1.0,0.0,4.0,1.0,3,7.0,6,0.0,3,5,3.5263605246161616,3,1.0,384.0,5,5,2,0.0,4.875197323201151,0.0,0.0,0.0,0.0,3,2,1,0.0,4.0,2008.0,8,4,119000.0
392.0,4.110873864173311,3,71.0,12209.0,1,1,0,3,0,1,0,11,2,2,0,5,6.0,2.23606797749979,3.1622776601683795,3.0,1,1,12,13,2,0.0,3,4,2,0,4,3,0,26.267851073127396,6,0.0,10.677078252031311,804.0,1,0,1,5,28.35489375751565,34.0147027033899,0.0,44.28317965096906,1.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,5,3,2.3978952727983707,0,2.0,560.0,5,5,2,4.836281906951478,5.14166355650266,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2009.0,8,4,215000.0
393.0,3.044522437723423,3,69.0,8339.0,1,1,0,3,0,4,0,12,2,2,0,2,5.0,2.6457513110645907,7.211102550927978,7.211102550927978,1,1,8,8,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,42.0,1,4,1,5,29.698484809834994,0.0,0.0,29.698484809834994,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,3,1,3.970291913552122,2,1.0,294.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,0.0,7.0,2007.0,8,4,106500.0
394.0,3.4339872044851463,3,69.0,7446.0,1,1,3,3,0,0,0,3,1,2,0,2,4.0,2.23606797749979,8.366600265340756,7.810249675906654,1,1,14,15,2,0.0,3,4,1,4,4,3,5,16.30950643030009,6,0.0,22.847319317591726,788.0,1,4,1,0,28.071337695236398,0.0,0.0,28.071337695236398,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,1.4142135623730951,5,6,4.774912960575186,1,0.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,4.0,2006.0,8,0,100000.0
395.0,3.9318256327243257,3,60.0,10134.0,1,1,3,3,0,4,0,17,2,2,0,0,5.0,2.449489742783178,8.426149773176359,7.810249675906654,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,27.110883423451916,735.0,1,2,1,0,27.110883423451916,17.291616465790582,0.0,32.155870381627054,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,5,4.276666119016055,3,1.0,240.0,5,5,2,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2007.0,8,4,109000.0
396.0,3.044522437723423,3,68.0,9571.0,1,1,3,3,0,4,0,7,2,2,0,2,5.0,2.449489742783178,7.416198487095663,7.416198487095663,1,1,13,14,2,0.0,3,4,1,4,4,0,1,27.184554438136374,6,0.0,20.12461179749811,1144.0,1,4,1,5,33.823069050575526,0.0,0.0,33.823069050575526,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,3,1,4.02535169073515,3,1.0,596.0,5,5,2,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2010.0,8,4,129000.0
397.0,3.044522437723423,3,60.0,7200.0,1,1,3,2,0,4,0,5,2,2,0,2,5.0,2.23606797749979,6.244997998398398,6.244997998398398,3,1,8,8,2,0.0,3,4,1,4,4,0,5,27.874719729532707,6,0.0,10.816653826391969,894.0,1,4,1,5,29.899832775452108,0.0,0.0,29.899832775452108,0.0,0.0,1.0,0.0,2.0,1.0,3,6.0,6,0.0,3,5,3.295836866004329,2,2.0,600.0,5,5,2,5.375278407684165,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9.0,2009.0,8,4,123000.0
398.0,4.110873864173311,3,69.0,7590.0,1,1,3,3,0,4,0,12,4,2,0,5,5.0,2.23606797749979,7.0,7.0,1,1,12,13,1,5.666426688112432,3,4,1,4,4,3,0,23.2379000772445,6,0.0,18.0,864.0,1,4,1,5,29.597297173897484,30.59411708155671,0.0,42.567593307585526,0.0,0.0,2.0,0.0,4.0,1.0,3,8.0,6,1.0,5,1,3.912023005428146,2,1.0,264.0,5,5,2,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2007.0,8,4,169500.0
399.0,3.4339872044851463,4,60.0,8967.0,1,1,3,3,0,0,0,9,2,2,0,2,5.0,1.8708286933869707,9.539392014169456,7.810249675906654,1,1,8,8,2,0.0,3,1,0,1,3,3,6,0.0,6,0.0,31.0,961.0,1,2,1,3,32.817678162843876,0.0,0.0,32.817678162843876,0.0,0.0,1.0,0.0,2.0,1.0,3,6.0,1,0.0,3,5,4.5217885770490405,3,1.0,338.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2007.0,8,0,67000.0
400.0,4.110873864173311,1,65.0,8125.0,1,1,3,3,0,4,0,21,2,2,0,5,7.0,2.23606797749979,2.23606797749979,2.0,1,1,5,5,3,4.61512051684126,2,4,2,2,4,3,2,28.495613697550013,6,0.0,16.73320053068151,1092.0,1,0,1,5,33.34666400106613,20.92844953645635,0.0,39.370039370059054,1.0,0.0,2.0,0.0,2.0,1.0,2,7.0,6,0.0,3,1,1.6094379124341003,0,2.0,438.0,5,5,2,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2009.0,8,4,241000.0
